player_name,year,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,run_exp,bat_speed,swing_length,Height(inches),Weight(pounds),Batter Age (6/30),whiff%,swing%,take%,pitch/abs
"Kirilloff, Alex",2021,0.31,0.155,0.364,0.466,0.337,0.389,0.305,18.0,58.0,88.6,6.4,1.8,68.37683044237907,7.1215685,74.0,201.1290322580645,23.0,0.2631578947368421,0.5708154506437768,0.4291845493562232,4.017241379310345
"Votto, Joey",2021,0.31,0.328,0.333,0.638,0.422,0.401,0.295,36.0,116.0,91.7,19.2,18.2,68.37683044237907,7.1215685,75.0,200.0,37.0,0.3192307692307692,0.45774647887323944,0.5422535211267606,4.896551724137931
"White, Evan",2020,0.31,0.357,0.36,0.667,0.42,0.402,0.284,13.0,42.0,92.0,12.1,5.6,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.3300970873786408,0.4881516587677725,0.5118483412322274,5.023809523809524
"Urías, Luis",2023,0.31,0.31,0.333,0.621,0.45,0.375,0.228,9.0,29.0,88.5,9.9,7.4,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.24242424242424243,0.4370860927152318,0.5629139072847682,5.206896551724138
"McCormick, Chas",2021,0.31,0.207,0.356,0.517,0.367,0.346,0.228,18.0,58.0,91.1,21.7,5.7,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.34838709677419355,0.484375,0.515625,5.517241379310345
"Ramos, Heliot",2024,0.31,0.147,0.372,0.457,0.345,0.331,0.257,36.0,116.0,89.5,6.0,7.1,73.911439741,6.849742845,74.0,201.1290322580645,24.0,0.3067226890756303,0.5253863134657837,0.4746136865342163,3.9051724137931036
"Marsh, Brandon",2023,0.31,0.18,0.412,0.49,0.384,0.335,0.239,31.0,100.0,90.4,12.2,12.2,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.22272727272727272,0.421455938697318,0.578544061302682,5.22
"Donovan, Brendan",2023,0.31,0.241,0.311,0.552,0.423,0.46,0.346,18.0,58.0,90.3,9.9,6.5,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.15079365079365079,0.4064516129032258,0.5935483870967742,5.344827586206897
"González, Luis",2022,0.309,0.088,0.385,0.397,0.34,0.292,0.236,21.0,68.0,85.0,12.1,2.2,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.23952095808383234,0.46518105849582175,0.5348189415041783,5.279411764705882
"Giménez, Andrés",2024,0.309,0.106,0.333,0.415,0.324,0.326,0.297,38.0,123.0,85.1,9.5,3.4,67.165353092,7.030622863,74.0,201.1290322580645,25.0,0.23809523809523808,0.5610687022900763,0.4389312977099237,4.260162601626016
"Cron, C.J.",2022,0.309,0.257,0.339,0.566,0.387,0.362,0.288,47.0,152.0,90.4,14.8,9.0,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.21875,0.5325264750378215,0.46747352496217853,4.348684210526316
"Schwarber, Kyle",2021,0.309,0.32,0.339,0.629,0.44,0.435,0.292,30.0,97.0,90.7,11.5,13.8,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.28703703703703703,0.4444444444444444,0.5555555555555556,5.010309278350515
"Naylor, Josh",2022,0.309,0.276,0.296,0.585,0.405,0.355,0.266,38.0,123.0,90.4,12.5,17.1,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.1744186046511628,0.5098814229249012,0.4901185770750988,4.1138211382113825
"Urías, Ramón",2023,0.309,0.117,0.446,0.426,0.348,0.308,0.244,29.0,94.0,87.8,8.1,7.8,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.30569948186528495,0.5188172043010753,0.48118279569892475,3.9574468085106385
"McNeil, Jeff",2020,0.308,0.179,0.314,0.487,0.33,0.307,0.267,12.0,39.0,86.9,19.8,0.5,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.16831683168316833,0.5706214689265536,0.4293785310734463,4.538461538461538
"Yoshida, Masataka",2024,0.308,0.11,0.317,0.418,0.361,0.361,0.278,28.0,91.0,87.0,9.3,7.3,70.369109146,7.327315305,74.0,201.1290322580645,30.0,0.12222222222222222,0.4864864864864865,0.5135135135135135,4.065934065934066
"Farmer, Kyle",2022,0.308,0.15,0.318,0.458,0.351,0.342,0.303,37.0,120.0,84.7,10.5,9.7,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.17938931297709923,0.5303643724696356,0.46963562753036436,4.116666666666666
"Webb, Logan",2021,0.308,0.462,0.375,0.769,0.456,0.351,0.25,4.0,13.0,90.9,5.6,1.8,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.20689655172413793,0.6170212765957447,0.3829787234042553,3.6153846153846154
"Jankowski, Travis",2021,0.308,0.269,0.412,0.577,0.451,0.361,0.24,8.0,26.0,78.7,2.7,6.1,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.21311475409836064,0.41216216216216217,0.5878378378378378,5.6923076923076925
"Dubón, Mauricio",2024,0.308,0.112,0.316,0.421,0.304,0.277,0.269,33.0,107.0,84.8,11.4,0.6,66.492081137,7.483667583,74.0,201.1290322580645,29.0,0.1762114537444934,0.6151761517615176,0.38482384823848237,3.4485981308411215
"Jansen, Danny",2022,0.308,0.327,0.268,0.635,0.405,0.437,0.317,16.0,52.0,88.9,26.0,6.0,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.2037037037037037,0.463519313304721,0.5364806866952789,4.480769230769231
"Maton, Nick",2021,0.308,0.154,0.4,0.462,0.313,0.257,0.263,8.0,26.0,82.6,7.5,1.9,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.2786885245901639,0.6421052631578947,0.35789473684210527,3.6538461538461537
"Adames, Willy",2020,0.308,0.308,0.471,0.615,0.448,0.399,0.262,12.0,39.0,89.1,13.9,4.1,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.4606741573033708,0.4158878504672897,0.5841121495327103,5.487179487179487
"Fletcher, Dominic",2023,0.308,0.346,0.3,0.654,0.419,0.319,0.249,8.0,26.0,84.1,4.5,4.5,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.22807017543859648,0.5327102803738317,0.4672897196261682,4.115384615384615
"Peraza, José",2021,0.308,0.231,0.318,0.538,0.43,0.362,0.261,8.0,26.0,88.3,16.9,7.4,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.16,0.47619047619047616,0.5238095238095238,4.038461538461538
"Ahmed, Nick",2020,0.308,0.288,0.342,0.596,0.423,0.406,0.316,16.0,52.0,86.9,12.6,5.6,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.29292929292929293,0.46261682242990654,0.5373831775700935,4.115384615384615
"Araúz, Jonathan",2023,0.308,0.462,0.286,0.769,0.491,0.369,0.217,4.0,13.0,84.2,13.4,3.4,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.2608695652173913,0.3382352941176471,0.6617647058823529,5.230769230769231
"Seager, Kyle",2021,0.308,0.336,0.33,0.643,0.413,0.341,0.237,44.0,143.0,89.4,15.1,20.2,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.29936305732484075,0.5198675496688742,0.48013245033112584,4.223776223776224
"Báez, Javier",2024,0.308,0.262,0.333,0.569,0.364,0.345,0.294,20.0,65.0,91.5,10.1,3.8,73.386891811,8.566584803,74.0,201.1290322580645,31.0,0.27007299270072993,0.548,0.452,3.8461538461538463
"Raley, Luke",2024,0.308,0.22,0.414,0.527,0.399,0.359,0.252,28.0,91.0,86.0,7.4,5.1,73.405052488,7.204696411,74.0,201.1290322580645,29.0,0.3108108108108108,0.5174825174825175,0.4825174825174825,4.714285714285714
"Gurriel, Yuli",2024,0.308,0.0,0.333,0.308,0.263,0.37,0.358,4.0,13.0,90.7,7.0,0.2,71.44759,7.954027241,74.0,201.1290322580645,40.0,0.2413793103448276,0.4603174603174603,0.5396825396825397,4.846153846153846
"Goldschmidt, Paul",2022,0.308,0.248,0.333,0.556,0.416,0.39,0.269,36.0,117.0,91.3,12.7,23.9,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.24279835390946503,0.4084033613445378,0.5915966386554622,5.085470085470085
"Albies, Ozzie",2021,0.307,0.3,0.286,0.607,0.391,0.365,0.281,43.0,140.0,90.4,24.9,10.5,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.20718232044198895,0.5691823899371069,0.4308176100628931,4.542857142857143
"Pollock, AJ",2021,0.307,0.168,0.394,0.475,0.37,0.335,0.25,31.0,101.0,90.8,9.2,10.9,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.2930232558139535,0.489749430523918,0.510250569476082,4.346534653465347
"d'Arnaud, Travis",2022,0.307,0.295,0.308,0.602,0.419,0.331,0.241,27.0,88.0,86.0,5.6,14.2,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.22905027932960895,0.5264705882352941,0.47352941176470587,3.8636363636363638
"Grichuk, Randal",2020,0.306,0.258,0.298,0.565,0.378,0.387,0.3,19.0,62.0,87.0,11.5,8.5,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.2184873949579832,0.5288888888888889,0.4711111111111111,3.629032258064516
"Rojas, Miguel",2021,0.306,0.092,0.326,0.398,0.34,0.319,0.277,30.0,98.0,84.9,8.5,4.3,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.16759776536312848,0.4419753086419753,0.5580246913580247,4.13265306122449
"Romine, Austin",2020,0.306,0.083,0.423,0.389,0.302,0.262,0.25,11.0,36.0,86.0,-3.0,-1.5,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.27631578947368424,0.5507246376811594,0.4492753623188406,3.8333333333333335
"Gurriel Jr., Lourdes",2020,0.306,0.102,0.359,0.408,0.317,0.294,0.257,15.0,49.0,90.3,8.7,2.3,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.25806451612903225,0.5138121546961326,0.4861878453038674,3.693877551020408
"Abrams, CJ",2022,0.306,0.113,0.353,0.419,0.322,0.276,0.246,19.0,62.0,85.2,-2.1,2.5,68.37683044237907,7.1215685,74.0,201.1290322580645,21.0,0.2,0.6081081081081081,0.3918918918918919,3.5806451612903225
"Renfroe, Hunter",2024,0.306,0.181,0.357,0.486,0.373,0.31,0.257,22.0,72.0,86.7,14.1,9.9,73.622541129,7.540377823,74.0,201.1290322580645,32.0,0.25,0.46735395189003437,0.5326460481099656,4.041666666666667
"Garver, Mitch",2023,0.306,0.264,0.333,0.569,0.415,0.346,0.241,22.0,72.0,91.3,20.3,16.1,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.17763157894736842,0.41530054644808745,0.5846994535519126,5.083333333333333
"Kwan, Steven",2022,0.306,0.174,0.324,0.479,0.369,0.312,0.254,37.0,121.0,85.8,10.1,6.7,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.08558558558558559,0.392226148409894,0.607773851590106,4.677685950413223
"Murphy, Sean",2023,0.306,0.282,0.328,0.588,0.441,0.432,0.303,26.0,85.0,95.1,7.7,14.9,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.24615384615384617,0.4721549636803874,0.5278450363196125,4.858823529411764
"Marsh, Brandon",2022,0.306,0.143,0.38,0.449,0.334,0.301,0.249,30.0,98.0,83.8,8.5,4.3,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.2552083333333333,0.518918918918919,0.4810810810810811,3.7755102040816326
"La Stella, Tommy",2020,0.306,0.111,0.314,0.417,0.363,0.294,0.2,11.0,36.0,84.2,14.1,2.1,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.10526315789473684,0.36893203883495146,0.6310679611650486,5.722222222222222
"Dickerson, Corey",2022,0.306,0.167,0.288,0.472,0.349,0.321,0.284,22.0,72.0,87.6,8.1,6.0,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.17307692307692307,0.5842696629213483,0.4157303370786517,3.7083333333333335
"Yelich, Christian",2021,0.305,0.159,0.338,0.463,0.384,0.389,0.3,25.0,82.0,88.9,-2.1,4.3,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.24705882352941178,0.40963855421686746,0.5903614457831325,5.060975609756097
"Lowe, Nathaniel",2021,0.305,0.214,0.354,0.519,0.381,0.361,0.267,40.0,131.0,93.0,5.6,16.9,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.21070234113712374,0.4901639344262295,0.5098360655737705,4.656488549618321
"Fraley, Jake",2023,0.305,0.257,0.313,0.562,0.403,0.353,0.284,32.0,105.0,83.2,15.7,9.1,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.23265306122448978,0.5384615384615384,0.46153846153846156,4.333333333333333
"Santander, Anthony",2023,0.305,0.242,0.333,0.547,0.383,0.352,0.267,39.0,128.0,90.4,17.2,14.4,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.2085889570552147,0.5292207792207793,0.4707792207792208,4.8125
"Acuña Jr., Ronald",2022,0.305,0.085,0.407,0.39,0.338,0.296,0.229,25.0,82.0,89.8,10.9,4.0,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.30319148936170215,0.48081841432225064,0.5191815856777494,4.7682926829268295
"Castellanos, Nick",2021,0.305,0.29,0.3,0.595,0.37,0.354,0.293,40.0,131.0,88.1,12.9,7.1,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.2876712328767123,0.5887096774193549,0.4112903225806452,3.786259541984733
"Santana, Danny",2021,0.304,0.217,0.333,0.522,0.388,0.263,0.203,7.0,23.0,84.3,11.0,5.6,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.3137254901960784,0.5425531914893617,0.4574468085106383,4.086956521739131
"Vázquez, Christian",2022,0.304,0.104,0.363,0.409,0.324,0.276,0.241,35.0,115.0,87.2,12.4,5.2,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.1810344827586207,0.47346938775510206,0.5265306122448979,4.260869565217392
"Akiyama, Shogo",2020,0.304,0.0,0.389,0.304,0.37,0.326,0.225,7.0,23.0,87.0,-0.8,1.5,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.1774193548387097,0.4696969696969697,0.5303030303030303,5.739130434782608
"García, Leury",2021,0.304,0.17,0.379,0.473,0.357,0.286,0.236,34.0,112.0,80.9,1.7,-0.3,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.23904382470119523,0.5653153153153153,0.4346846846846847,3.9642857142857144
"Piscotty, Stephen",2020,0.304,0.283,0.344,0.587,0.377,0.329,0.272,14.0,46.0,88.9,14.7,7.9,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.28421052631578947,0.6375838926174496,0.3624161073825503,3.239130434782609
"Fraley, Jake",2021,0.304,0.239,0.344,0.543,0.434,0.402,0.238,14.0,46.0,81.7,12.0,11.0,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.31958762886597936,0.36466165413533835,0.6353383458646616,5.782608695652174
"Stallings, Jacob",2024,0.304,0.261,0.37,0.565,0.412,0.36,0.273,21.0,69.0,84.9,9.9,7.3,65.619032897,6.989613034,74.0,201.1290322580645,34.0,0.2733333333333333,0.45871559633027525,0.5412844036697247,4.739130434782608
"Wade, Tyler",2021,0.304,0.043,0.467,0.348,0.356,0.259,0.174,7.0,23.0,79.7,8.9,0.3,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.18181818181818182,0.4198473282442748,0.5801526717557252,5.695652173913044
"Bader, Harrison",2022,0.304,0.145,0.396,0.449,0.341,0.285,0.244,21.0,69.0,85.9,18.2,1.8,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.2463768115942029,0.5307692307692308,0.46923076923076923,3.7681159420289854
"Tauchman, Mike",2020,0.304,0.13,0.368,0.435,0.346,0.335,0.319,7.0,23.0,81.5,17.3,3.0,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.296875,0.48484848484848486,0.5151515151515151,5.739130434782608
"Holt, Brock",2021,0.304,0.071,0.386,0.375,0.326,0.284,0.243,17.0,56.0,85.6,15.8,2.2,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.2336448598130841,0.4885844748858447,0.5114155251141552,3.9107142857142856
"Call, Alex",2022,0.304,0.348,0.313,0.652,0.456,0.293,0.176,7.0,23.0,89.5,15.5,3.2,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.25925925925925924,0.46956521739130436,0.5304347826086957,5.0
"Kemp, Tony",2021,0.304,0.188,0.305,0.493,0.382,0.358,0.293,21.0,69.0,83.8,15.1,6.7,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.189873417721519,0.46607669616519176,0.5309734513274337,4.913043478260869
"Wong, Kolten",2021,0.304,0.203,0.338,0.506,0.362,0.278,0.232,24.0,79.0,86.6,14.3,4.1,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.20930232558139536,0.5358255451713395,0.46417445482866043,4.063291139240507
"Wagner, Will",2024,0.304,0.087,0.368,0.391,0.346,0.354,0.296,7.0,23.0,89.7,-0.9,3.3,67.329555,6.315248913,74.0,201.1290322580645,25.0,0.22916666666666666,0.46601941747572817,0.5339805825242718,4.478260869565218
"Smith, Will",2023,0.303,0.141,0.325,0.444,0.359,0.363,0.27,43.0,142.0,88.4,16.0,6.2,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.1836734693877551,0.4797202797202797,0.5202797202797202,5.035211267605634
"Lowe, Brandon",2023,0.303,0.174,0.384,0.477,0.365,0.31,0.232,33.0,109.0,90.8,16.1,10.8,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.31153846153846154,0.5405405405405406,0.4594594594594595,4.412844036697248
"Gurriel Jr., Lourdes",2024,0.303,0.141,0.333,0.444,0.332,0.352,0.314,43.0,142.0,89.5,16.2,1.7,68.557561128,7.450471984,74.0,201.1290322580645,30.0,0.20284697508896798,0.5435203094777563,0.4564796905222437,3.640845070422535
"Ramírez, José",2021,0.303,0.268,0.27,0.57,0.385,0.385,0.305,43.0,142.0,88.7,17.9,13.6,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.12422360248447205,0.4992248062015504,0.5007751937984496,4.542253521126761
"Semien, Marcus",2024,0.303,0.185,0.33,0.487,0.383,0.37,0.302,36.0,119.0,87.4,15.7,12.2,65.768222137,7.582209153,74.0,201.1290322580645,33.0,0.1948529411764706,0.5354330708661418,0.4645669291338583,4.26890756302521
"Tucker, Kyle",2022,0.303,0.255,0.327,0.559,0.391,0.356,0.267,44.0,145.0,89.8,18.8,18.9,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.2188449848024316,0.5447019867549668,0.4552980132450331,4.165517241379311
"Burger, Jake",2024,0.303,0.126,0.372,0.429,0.35,0.327,0.25,36.0,119.0,91.5,11.5,6.6,73.557540688,7.309790138,74.0,201.1290322580645,28.0,0.2669491525423729,0.5042735042735043,0.49572649572649574,3.9327731092436973
"Pujols, Albert",2022,0.303,0.382,0.233,0.684,0.424,0.422,0.285,23.0,76.0,91.8,18.1,14.0,68.37683044237907,7.1215685,75.0,225.0,42.0,0.19576719576719576,0.5192307692307693,0.4807692307692308,4.7894736842105265
"France, Ty",2022,0.303,0.172,0.323,0.475,0.35,0.32,0.264,37.0,122.0,90.4,10.4,11.1,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.21153846153846154,0.5371900826446281,0.4628099173553719,3.9672131147540983
"Sogard, Eric",2020,0.303,0.061,0.323,0.364,0.325,0.374,0.357,10.0,33.0,85.6,16.2,-0.6,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.019230769230769232,0.37681159420289856,0.6231884057971014,4.181818181818182
"Carpenter, Kerry",2023,0.303,0.193,0.365,0.495,0.372,0.354,0.265,33.0,109.0,89.5,13.8,9.9,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.291497975708502,0.5464601769911505,0.45353982300884954,4.146788990825688
"Moniak, Mickey",2023,0.303,0.227,0.405,0.53,0.377,0.36,0.284,20.0,66.0,86.3,11.1,4.8,68.37683044237907,7.1215685,74.0,201.1290322580645,25.0,0.38461538461538464,0.6341463414634146,0.36585365853658536,3.727272727272727
"Hoerner, Nico",2023,0.302,0.101,0.323,0.403,0.331,0.323,0.294,42.0,139.0,85.8,7.8,12.8,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.11450381679389313,0.4628975265017668,0.5371024734982333,4.071942446043166
"Canha, Mark",2020,0.302,0.349,0.257,0.651,0.413,0.424,0.3,13.0,43.0,88.4,16.2,10.7,68.37683044237907,7.1215685,74.0,201.1290322580645,31.0,0.20408163265306123,0.4117647058823529,0.5882352941176471,5.534883720930233
"Chourio, Jackson",2024,0.302,0.186,0.37,0.488,0.353,0.323,0.283,39.0,129.0,91.4,9.4,14.1,71.70738867,7.319816567,74.0,201.1290322580645,20.0,0.26744186046511625,0.5720620842572062,0.4279379157427938,3.496124031007752
"Anderson, Tim",2021,0.302,0.142,0.387,0.443,0.335,0.319,0.272,32.0,106.0,89.7,3.5,5.5,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.2971887550200803,0.5956937799043063,0.4043062200956938,3.943396226415094
"Gonzales, Nick",2024,0.302,0.105,0.352,0.407,0.309,0.334,0.289,26.0,86.0,88.3,6.6,2.2,69.720046474,7.352833757,74.0,201.1290322580645,25.0,0.24456521739130435,0.5897435897435898,0.41025641025641024,3.627906976744186
"Robert Jr., Luis",2022,0.302,0.177,0.357,0.479,0.34,0.301,0.272,29.0,96.0,88.4,11.4,7.9,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.26666666666666666,0.6521739130434783,0.34782608695652173,3.59375
"Lowe, Brandon",2024,0.302,0.314,0.311,0.616,0.398,0.396,0.3,26.0,86.0,90.5,15.2,7.1,70.19979538,6.90379375,74.0,201.1290322580645,29.0,0.30303030303030304,0.5806451612903226,0.41935483870967744,3.9651162790697674
"Cabrera, Miguel",2022,0.302,0.07,0.362,0.372,0.307,0.312,0.268,26.0,86.0,89.3,3.3,-1.1,68.37683044237907,7.1215685,74.0,210.0,39.0,0.2513089005235602,0.5350140056022409,0.4649859943977591,4.151162790697675
"Rojas, Miguel",2022,0.301,0.108,0.321,0.409,0.342,0.341,0.304,28.0,93.0,84.8,11.6,5.7,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.15,0.48257372654155495,0.517426273458445,4.010752688172043
"Bogaerts, Xander",2022,0.301,0.242,0.308,0.542,0.38,0.348,0.263,46.0,153.0,87.5,11.9,14.7,68.37683044237907,7.1215685,74.0,201.1290322580645,29.0,0.275,0.471976401179941,0.528023598820059,4.431372549019608
"Posey, Buster",2021,0.301,0.226,0.348,0.527,0.38,0.343,0.255,28.0,93.0,87.0,7.7,11.1,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.2717391304347826,0.44987775061124696,0.5501222493887531,4.397849462365591
"Adames, Willy",2022,0.301,0.271,0.34,0.571,0.391,0.344,0.26,40.0,133.0,89.6,20.4,14.8,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.273015873015873,0.5338983050847458,0.4661016949152542,4.43609022556391
"Seager, Corey",2022,0.301,0.177,0.293,0.478,0.368,0.378,0.284,34.0,113.0,89.4,15.8,3.2,68.37683044237907,7.1215685,74.0,201.1290322580645,28.0,0.2603305785123967,0.5641025641025641,0.4358974358974359,3.7964601769911503
"Bohm, Alec",2024,0.301,0.233,0.296,0.534,0.379,0.355,0.279,44.0,146.0,90.6,10.4,22.6,70.487258571,7.268590476,74.0,201.1290322580645,27.0,0.16151202749140894,0.5025906735751295,0.49740932642487046,3.9657534246575343
"Fletcher, David",2021,0.301,0.075,0.339,0.376,0.301,0.288,0.293,40.0,133.0,79.3,3.2,1.5,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.11965811965811966,0.5792079207920792,0.4207920792079208,3.037593984962406
"Pederson, Joc",2024,0.301,0.325,0.31,0.627,0.432,0.442,0.313,25.0,83.0,90.6,12.5,16.0,71.294860702,7.542375146,74.0,201.1290322580645,32.0,0.2541436464088398,0.42789598108747046,0.5721040189125296,5.096385542168675
"Pujols, Albert",2021,0.301,0.192,0.3,0.493,0.351,0.333,0.272,22.0,73.0,88.2,11.7,2.9,68.37683044237907,7.1215685,75.0,225.0,41.0,0.17197452229299362,0.4952681388012618,0.5047318611987381,4.342465753424658
"Andrus, Elvis",2023,0.301,0.123,0.318,0.425,0.341,0.281,0.243,22.0,73.0,87.7,7.7,4.0,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.184,0.4280821917808219,0.571917808219178,4.0
"Perez, Salvador",2023,0.301,0.173,0.35,0.474,0.333,0.34,0.276,40.0,133.0,89.8,19.2,0.8,68.37683044237907,7.1215685,74.0,201.1290322580645,33.0,0.3149847094801223,0.6449704142011834,0.35502958579881655,3.81203007518797
"Bregman, Alex",2021,0.301,0.133,0.315,0.434,0.351,0.333,0.264,25.0,83.0,88.6,15.3,5.9,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.11392405063291139,0.40932642487046633,0.5906735751295337,4.650602409638554
"Carter, Evan",2023,0.3,0.3,0.25,0.6,0.397,0.329,0.241,3.0,10.0,83.4,6.6,1.2,68.37683044237907,7.1215685,74.0,201.1290322580645,20.0,0.09523809523809523,0.35,0.65,6.0
"Hosmer, Eric",2020,0.3,0.425,0.25,0.725,0.407,0.385,0.288,12.0,40.0,91.9,9.5,4.7,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.2391304347826087,0.5859872611464968,0.4140127388535032,3.925
"Canó, Robinson",2020,0.3,0.125,0.297,0.425,0.345,0.388,0.324,12.0,40.0,92.7,-1.3,3.8,68.37683044237907,7.1215685,74.0,201.1290322580645,37.0,0.1282051282051282,0.5531914893617021,0.44680851063829785,3.525
"Benintendi, Andrew",2022,0.3,0.082,0.327,0.382,0.333,0.34,0.28,33.0,110.0,89.1,9.2,-0.2,68.37683044237907,7.1215685,74.0,201.1290322580645,27.0,0.20465116279069767,0.48314606741573035,0.5168539325842697,4.045454545454546
"Baldwin, Brooks",2024,0.3,0.15,0.5,0.45,0.34,0.235,0.186,6.0,20.0,76.4,19.5,-1.2,66.128689286,6.681867679,74.0,201.1290322580645,23.0,0.288135593220339,0.6344086021505376,0.3655913978494624,4.65
"Simmons, Andrelton",2020,0.3,0.1,0.36,0.4,0.348,0.294,0.246,9.0,30.0,82.9,4.1,-0.2,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.1509433962264151,0.4732142857142857,0.5267857142857143,3.7333333333333334
"Solano, Donovan",2022,0.3,0.086,0.375,0.386,0.331,0.334,0.273,21.0,70.0,89.8,12.3,-0.6,68.37683044237907,7.1215685,74.0,201.1290322580645,34.0,0.21212121212121213,0.5409836065573771,0.45901639344262296,4.357142857142857
"Park, Hoy",2022,0.3,0.0,0.429,0.3,0.29,0.191,0.13,3.0,10.0,79.4,8.6,-0.5,68.37683044237907,7.1215685,74.0,201.1290322580645,26.0,0.2,0.4,0.6,5.0
"Hernández, Teoscar",2023,0.3,0.153,0.383,0.453,0.331,0.307,0.256,51.0,170.0,89.7,7.0,8.5,68.37683044237907,7.1215685,74.0,201.1290322580645,30.0,0.3291139240506329,0.532345013477089,0.46765498652291104,4.364705882352941
"Jankowski, Travis",2023,0.3,0.129,0.351,0.429,0.347,0.287,0.247,21.0,70.0,82.2,12.0,9.5,68.37683044237907,7.1215685,74.0,201.1290322580645,32.0,0.17482517482517482,0.45980707395498394,0.5401929260450161,4.442857142857143
"Kirilloff, Alex",2022,0.3,0.233,0.296,0.533,0.363,0.317,0.245,9.0,30.0,86.6,3.3,5.3,68.37683044237907,7.1215685,74.0,201.1290322580645,24.0,0.17333333333333334,0.47468354430379744,0.5253164556962026,5.266666666666667
